run_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,final_status,success,artifact_complete,lineage_linked,run_config_linked,event_log_linked,snapshot_linked,report_linked,missing_required_artifacts,run_config_path,event_log_path,snapshot_path,report_path,summary_row_id
thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r02,lite_belief_state,2,t3_gb1_stability_optimization,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t3_gb1_stability_optimization_r02_denovo.md,f40754b3c389
thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r01,lite_belief_state,1,t3_villin_solubility_stability,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r01.json,41fe6a984f53
thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r02,lite_belief_state,2,t3_villin_solubility_stability,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t3_villin_solubility_stability_r02.json,fcae27bfa0bc
thesis-final-v1-001_lite_belief_state_t4_top7_high_cost_structure_r01,lite_belief_state,1,t4_top7_high_cost_structure,hard,high_cost_sensitive,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t4_top7_high_cost_structure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t4_top7_high_cost_structure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t4_top7_high_cost_structure_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t4_top7_high_cost_structure_r01.json,3f24cff4ce84
thesis-final-v1-001_lite_belief_state_t4_oligomer_budget_pressure_r01,lite_belief_state,1,t4_oligomer_budget_pressure,hard,high_cost_sensitive,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t4_oligomer_budget_pressure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t4_oligomer_budget_pressure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t4_oligomer_budget_pressure_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t4_oligomer_budget_pressure_r01.json,51af0927c897
thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r01,lite_belief_state,1,t5_trpcage_patchable_length_failure,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r01.json,8021dfd47a71
thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r02,lite_belief_state,2,t5_trpcage_patchable_length_failure,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t5_trpcage_patchable_length_failure_r02.json,60d2e6488b12
thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r01,lite_belief_state,1,t6_remote_structure_service_degraded,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r01.json,4c0e99e56eea
thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r02,lite_belief_state,2,t6_remote_structure_service_degraded,medium,standard,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t6_remote_structure_service_degraded_r02.json,1b6683abd263
thesis-final-v1-001_lite_belief_state_t7_top7_suffix_replan_r01,lite_belief_state,1,t7_top7_suffix_replan,hard,high_cost_sensitive,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t7_top7_suffix_replan_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t7_top7_suffix_replan_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t7_top7_suffix_replan_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t7_top7_suffix_replan_r01.json,c0bffff34189
thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r01,lite_belief_state,1,t8_forbidden_motif_safety_probe,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r01.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r01.json,836133e94687
thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r02,lite_belief_state,2,t8_forbidden_motif_safety_probe,easy,low_cost_first,lite_belief_state,DONE,True,True,True,True,True,True,True,[],output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r02.jsonl,output/reports/thesis-final-v1-001_lite_belief_state_t8_forbidden_motif_safety_probe_r02.json,6dae7107414a
